damageDealt	headshotKills	heals	killPlace	killPoints	kills	killStreaks	longestKill	matchDuration	matchType	numGroups	rankPoints	revives	rideDistance	roadKills	swimDistance	winPoints	winPlacePerc
57.85	0	0	91	0	0	0	0	1873	2	46	1911	0	0	0	0	0	0.0213
120.4	0	0	88	1261	0	0	0	1261	3	27	-1	0	0	0	0	1410	0.0385
0	0	0	77	0	0	0	0	1380	1	94	1500	0	0	0	0	0	0.2316
0	0	0	65	0	0	0	0	1327	2	45	1480	0	0	0	0	0	0.3191
93.38	0	6	59	0	0	0	0	1941	3	29	1522	0	539.5	0	0	0	0.3103
198	1	5	7	0	3	2	19.22	1867	3	28	1506	0	63.49	0	0	0	0.7
0	0	0	81	1530	0	0	0	1962	3	28	-1	0	0	0	0	1597	0.1429
73.77	0	1	36	0	1	1	117.7	1388	2	45	1480	0	0	0	0	0	0.5778
0	0	0	84	1009	0	0	0	1445	1	93	-1	0	0	0	0	1502	0.1489
682.3	1	5	3	0	6	2	33.48	1467	3	24	1455	0	0	0	116.1	0	0.8696
219.5	1	9	6	0	3	2	14.47	1917	3	27	1411	0	856.5	0	0	0	0.8148
100	1	2	39	1382	1	1	2.413	1810	2	46	-1	0	0	0	0	1492	0.0213
527.9	1	8	15	1346	2	1	16.8	1820	1	90	-1	0	0	0	0	1566	0.9011
216.7	1	1	28	0	1	1	286.7	1748	3	29	1471	0	5132	0	0	0	0.6786
86.32	0	0	61	1452	0	0	0	1972	3	25	-1	0	0	0	0	1574	0.3333
160.5	0	0	36	0	1	1	9.59	1366	3	30	1486	0	0	0	0	0	0.3
158.1	0	1	41	0	1	1	17.74	1921	3	25	1500	1	0	0	0	0	0.0769
0	0	0	53	1209	0	0	0	1412	1	96	0	0	0	0	0	1437	0.7708
0	0	0	85	0	0	0	0	1341	3	28	1336	0	0	0	0	0	0.0345
449.1	1	7	8	0	3	1	131.9	1261	3	27	1565	1	0	0	0	0	0.8889
0	0	0	78	1039	0	0	0	1903	3	26	-1	1	103.3	0	0	1499	0.04
0	0	0	65	0	0	0	0	1500	1	91	1609	0	0	0	0	0	0.3871
0	0	0	67	0	0	0	0	1878	2	42	1522	0	0	0	0	0	0.3261
197.8	0	0	20	0	2	1	26.74	1782	3	27	1505	0	0	0	0	0	0.0769
100	0	0	59	0	0	0	0	1938	2	46	1496	0	0	0	0	0	0.4565
83.23	1	6	34	0	1	1	10.49	1399	2	46	1458	0	0	0	0	0	0.5435
216	0	1	59	1267	0	0	0	1331	3	28	-1	0	0	0	0	1378	0.4815
200	0	0	26	0	1	1	5.83	1319	3	27	1246	0	0	0	0	0	0.3333
15.01	0	0	77	1193	0	0	0	1935	2	47	-1	0	2465	0	0	1551	0.2449
481.6	1	16	9	0	3	2	105.3	1451	2	48	1551	0	11.03	0	0	0	1
42.57	0	0	45	0	0	0	0	1430	3	27	1483	0	0	0	0	0	0.963
0	0	0	92	0	0	0	0	1389	3	25	1513	0	0	0	0	0	0
20.94	0	0	55	0	0	0	0	2031	2	17	1500	0	0	0	0	0	0.0625
200	2	0	24	1212	2	1	11.78	1352	1	96	-1	0	0	0	0	1470	0.6
0	0	0	74	0	0	0	0	1343	2	47	1484	0	0	0	0	0	0.2292
79.55	1	1	31	0	1	1	20.78	1403	2	47	1528	0	0	0	0	0	0.3913
200.4	0	1	37	0	0	0	0	1295	2	44	1489	0	304.1	0	0	0	0.9111
0	0	0	85	0	0	0	0	1810	2	46	1527	0	0	0	0	0	0.1042
390.3	2	4	8	0	3	1	16.24	1538	2	45	1504	0	1321	0	0	0	0.6522
63.74	0	3	73	0	0	0	0	1965	2	44	1496	1	0	0	0	0	0.2391
191.8	1	0	33	1505	1	1	8.448	1992	3	26	-1	0	0	0	0	1578	0.28
200	0	0	16	0	2	1	29.19	1379	3	26	1479	0	0	0	0	0	0.3704
88.29	0	0	25	0	1	1	4.708	1895	3	26	1500	0	3892	0	0	0	0.96
0	0	0	42	0	0	0	0	1854	3	29	1496	0	4.303	0	0	0	0.9286
41.66	1	0	46	0	1	1	14.85	1789	3	28	1423	0	0	0	0	0	0
277.6	0	6	10	0	3	1	9.547	1971	1	94	1503	0	0	0	0	0	0.8646
433.7	1	0	2	1656	5	1	123.3	1466	3	29	-1	0	0	0	0	1521	0.7857
0	0	0	76	0	0	0	0	1241	3	27	1460	0	0	0	0	0	0.1538
0	0	1	47	0	0	0	0	1839	3	28	1517	0	4276	0	0	0	0.75
145.2	0	0	92	1271	0	0	0	1377	2	47	-1	0	0	0	0	1453	0.0417
0	0	0	63	1054	0	0	0	1975	2	40	-1	0	0	0	0	1508	0.3404
23.4	0	0	47	1284	0	0	0	1943	2	46	-1	0	3923	0	0	1556	0.6739
106.1	0	0	68	0	0	0	0	1910	3	28	1486	0	2226	0	0	0	0.4074
100	0	0	27	1470	1	1	2.005	1358	3	28	-1	0	0	0	0	1583	0.7407
95.55	0	0	82	0	0	0	0	1761	3	29	1502	0	721.1	0	0	0	0.2069
163.9	0	7	28	1371	1	1	7.953	1330	3	29	-1	1	371.2	0	0	1403	0.6786
275	1	1	11	0	2	1	9.053	1885	3	27	1400	0	3936	0	0	0	0.7857
0	0	0	81	0	0	0	0	1411	1	94	1511	0	0	0	0	0	0.1596
145.7	0	0	76	0	0	0	0	1837	3	29	1433	0	0	0	0	0	0.2857
43	0	0	69	0	0	0	0	1399	2	47	1502	0	330.6	0	0	0	0.4082
61.36	0	4	23	1406	1	1	4.274	1377	3	26	-1	1	0	0	0	1577	0.8462
242.6	0	0	65	0	0	0	0	1784	3	28	1583	0	0	0	0	0	0.3929
480.2	0	3	43	0	0	0	0	1869	3	28	1772	0	9081	0	0	0	0.8148
98.96	0	1	33	1076	1	1	20	1357	2	48	-1	0	0	0	0	1512	0.5
50.4	0	0	79	0	0	0	0	1354	3	25	1486	0	0	0	0	0	0.28
290.8	0	1	29	0	1	1	43.02	1893	2	47	1530	0	0	0	0	0	0.375
0	0	0	71	0	0	0	0	1897	3	29	1500	0	1982	0	0	0	0.2759
0	0	0	94	0	0	0	0	1412	2	46	1500	0	0	0	0	0	0.0204
54.85	0	6	28	1000	1	1	6.983	1316	3	28	-1	0	1094	0	0	1493	0.6296
0	0	0	56	1396	0	0	0	1342	2	49	-1	0	0	0	0	1540	0.5306
263.1	0	1	3	0	3	2	32.12	1916	3	25	1522	1	3203	0	32.25	0	1
96.2	0	1	26	1000	1	1	0.726	1381	1	93	-1	0	0	0	0	1496	0.7766
0	0	0	35	0	0	0	0	1707	3	25	1494	0	2692	0	22.87	0	0.8462
158.8	0	0	83	0	0	0	0	1392	3	28	1480	1	0	0	0	0	0.1429
18.94	0	0	68	1325	0	0	0	1921	3	24	-1	0	231.7	0	0	1437	0.2692
0	0	0	85	1476	0	0	0	1888	3	28	-1	0	0	0	0	1457	0.0741
711.8	2	8	2	0	7	2	120	1381	1	93	1519	0	2195	0	0	0	0.8913
133.4	1	0	19	0	2	2	20.78	1385	2	47	1501	0	0	0	0	0	0.6596
0	0	0	78	0	0	0	0	1759	2	46	1505	0	0	0	0	0	0.1633
20.07	0	1	48	0	0	0	0	1751	3	29	1472	1	1401	0	0	0	0.7857
0	0	0	73	1468	0	0	0	1838	3	27	-1	0	0	0	0	1521	0.2593
54.45	0	0	54	1000	0	0	0	1384	2	49	-1	0	0	0	0	1500	0.6122
375	0	0	27	1028	1	1	170.7	1892	3	26	-1	0	0	0	0	1508	0.2222
0	0	1	75	1182	0	0	0	1776	3	29	-1	0	0	0	0	1405	0.1333
100	0	1	69	0	0	0	0	1438	2	47	1469	0	0	0	0	0	0.383
128.4	0	0	38	1356	1	1	7.723	1359	3	28	-1	0	0	0	0	1526	0.1071
0	0	0	43	1204	0	0	0	1916	3	25	-1	0	0	0	0	1562	0.8462
25.02	0	4	47	0	0	0	0	1451	2	46	1500	0	0.0039	0	0	0	0.8298
100	1	0	23	1462	1	1	3.83	1352	3	25	-1	0	0	0	0	1504	0.9231
29.43	0	0	56	1224	0	0	0	1948	2	48	-1	0	2470	0	0	1519	0.6458
0	0	0	79	0	0	0	0	1832	3	27	1490	0	0	0	0	0	0.0741
172.5	1	14	9	1000	3	1	30.36	1369	2	47	-1	1	694.7	0	0	1500	0.8478
95.52	0	5	64	1219	0	0	0	1431	3	27	-1	0	0	0	0	1495	0.4828
0	0	0	77	1218	0	0	0	1336	1	94	-1	0	0	0	0	1563	0.2708
0	0	0	76	0	0	0	0	1433	3	27	1424	0	0	0	0	0	0.2308
0	0	0	94	0	0	0	0	1450	3	28	1456	0	0	0	0	0	0
600	1	1	2	1007	6	1	78.85	1384	1	95	-1	0	0	0	0	1502	0.9897
89.44	0	0	59	0	0	0	0	1383	3	25	1414	0	0	0	0	0	0.52
170.9	1	8	22	0	1	1	59.11	1878	2	39	1497	0	2122	0	0	0	0.8444
0	0	0	55	0	0	0	0	1306	2	46	1513	0	0	0	0	0	0.6739
58.05	0	10	43	0	0	0	0	1823	3	27	1505	1	7648	0	0	0	1
0	0	0	98	0	0	0	0	1393	3	28	1447	0	0	0	0	0	0
482.8	0	2	4	1258	5	2	82.83	1320	3	27	-1	1	906.7	0	0	1468	0.8889
538.7	0	14	2	0	5	1	136.6	1900	3	27	1576	1	3281	0	0	0	1
54.18	0	0	46	0	0	0	0	1359	1	85	1500	0	0	0	0	0	0.6705
67.3	1	8	33	1455	1	1	18.75	1377	3	28	-1	2	0	0	0	1487	0.5
0	0	0	93	0	0	0	0	1355	3	29	1404	0	0	0	0	0	0.0357
813.6	0	5	9	0	3	1	115.5	1327	3	27	1772	1	723.8	0	0	0	1
184.3	0	2	14	0	2	1	56.33	1353	3	26	1201	0	0	0	0	0	0.9231
150.8	0	0	39	1188	1	1	89.65	1362	1	96	-1	0	0	0	0	1493	0.2062
100	0	0	32	0	1	1	11.71	1804	2	45	1500	1	0	0	0	0	0.3404
0	0	0	66	0	0	0	0	1934	3	26	1498	0	353.8	0	0	0	0.25
93.6	0	0	70	0	0	0	0	1772	3	26	1480	0	0	0	0	0	0.28
393.5	0	4	6	0	4	2	24.37	1773	2	45	1500	1	652.7	0	0	0	0.766
288.3	1	1	6	0	4	2	44.26	1893	2	47	1529	1	0	0	0	0	0.9574
100	0	0	85	0	0	0	0	1867	2	43	1466	0	0	0	0	0	0.0233
87.91	0	0	32	0	1	1	14.79	1463	2	40	1500	0	0	0	0	0	0.2791
65.33	0	5	66	1108	0	0	0	1802	2	42	-1	0	0	0	0	1505	0.3333
0	0	0	83	0	0	0	0	1441	3	28	1390	0	0	0	0	0	0.1111
100	0	0	42	1791	1	1	6.606	1403	3	28	-1	0	0	0	0	1490	0
0	0	0	93	1000	0	0	0	1394	1	96	-1	0	0	0	0	1500	0.0316
0	0	0	55	0	0	0	0	1379	1	92	1622	0	0	0	0	0	0.6383
200	0	1	18	0	2	1	29.24	1344	3	27	1539	0	0	0	0	0	0.75
0	0	0	50	0	0	0	0	1969	1	94	1500	0	0	0	125.9	0	0.7629
41.31	0	0	65	1164	0	0	0	1791	3	26	-1	0	0	0	0	1505	0.2857
229.8	0	2	57	0	0	0	0	1770	2	47	1482	0	0	0	0	0	0.6087
348.5	0	0	48	1374	0	0	0	1763	3	27	-1	0	1874	0	0	1467	0.7308
0	0	0	80	1017	0	0	0	2181	1	92	-1	0	0	0	0	1494	0.1895
0	0	0	58	1188	0	0	0	1359	1	96	-1	0	0	0	0	1588	0.5729
0	0	0	63	0	0	0	0	1418	1	92	1563	0	0	0	0	0	0.5269
0	0	0	49	1221	0	0	0	1815	3	26	-1	0	866.7	0	0	1501	0.7037
84.24	0	0	61	0	0	0	0	1965	3	29	1505	0	0	0	0	0	0.5172
143	0	0	36	975	1	1	30.7	1294	2	47	-1	0	0	0	0	1462	0.2979
0	0	1	55	0	0	0	0	1793	2	47	1500	0	3338	0	0	0	0.5106
27.36	0	0	75	1024	0	0	0	1368	1	97	-1	0	0	0	0	1500	0.3196
100	0	0	38	1104	1	1	0.6993	1812	3	28	-1	0	0	0	0	1521	0.3214
88.5	0	0	54	1125	0	0	0	1358	3	29	-1	1	0	0	0	1462	0.7333
258.5	0	0	77	0	0	0	0	1330	3	27	1425	0	0	0	0	0	0.1786
280.5	1	0	38	0	1	1	19.37	1423	1	90	1625	0	0	0	0	0	0.3696
277.6	0	0	10	0	3	2	21.03	1847	3	27	1522	0	0	0	0	0	0.2593
30.03	0	0	75	1103	0	0	0	1302	3	27	-1	0	0	0	0	1474	0.0385
100	0	0	43	0	1	1	11.08	1978	1	93	1500	0	0	0	0	0	0.1146
87.19	0	2	30	1186	1	1	23.36	1867	2	45	-1	0	3389	0	0	1489	0.5106
239.4	0	0	94	1706	0	0	0	1898	3	26	-1	0	0	0	0	1556	0
144.9	0	0	90	1310	0	0	0	1898	3	28	-1	0	0	0	0	1527	0.0345
159.2	0	0	28	0	1	1	39.5	1938	1	88	1482	0	262.4	0	0	0	0.4255
20.86	0	0	80	0	0	0	0	1863	2	42	1546	1	0	0	0	0	0.1304
0	0	0	38	1063	0	0	0	1773	1	77	-1	0	166.8	0	0	1500	0.7013
93	0	0	33	1059	1	1	87.31	1388	1	98	-1	0	0	0	0	1462	0.6122
33.11	0	0	49	1000	0	0	0	1377	3	26	-1	0	0	0	0	1500	0.5385
0	0	0	90	0	0	0	0	1329	3	29	1508	0	0	0	0	0	0
49.67	0	3	13	1152	2	2	56.35	1294	2	45	-1	0	0	0	0	1454	0.9388
73.88	1	0	39	1235	1	1	10.23	1464	3	29	-1	0	0	0	0	1479	0.3793
202.8	0	5	29	1000	1	1	17.18	1905	2	44	0	0	3002	0	0	1500	0.5556
0	0	0	40	0	0	0	0	2067	3	25	1588	0	1900	0	0	0	0.8846
0	0	0	96	1221	0	0	0	1827	3	29	-1	0	0	0	0	1444	0
100	1	0	42	1413	1	1	7.93	1400	1	98	0	0	0	0	0	1514	0.0306
89.14	0	7	32	0	0	0	0	1952	1	16	1500	1	4194	0	0	0	0.9333
140.4	0	6	45	1094	0	0	0	1855	2	47	-1	1	1550	0	0	1540	0.7447
80.67	0	1	19	0	1	1	78.72	1494	1	93	1705	0	0	0	0	0	0.8913
410.2	0	1	4	1293	4	2	29.7	1321	3	29	-1	1	0	0	91.42	1525	0.8214
100	0	0	36	0	1	1	22.82	1313	3	23	1422	0	0	0	0	0	0.1304
0	0	0	73	0	0	0	0	1447	3	30	1392	0	0	0	0	0	0.2759
38.81	0	7	54	0	0	0	0	1356	3	27	1500	0	0	0	0	0	0.4444
80.19	0	2	10	1017	2	1	96.54	1880	2	47	-1	0	0	0	0	1507	0.9574
21.27	0	0	90	1315	0	0	0	1405	3	27	0	0	0	0	0	1576	0
0	0	0	95	1031	0	0	0	1764	2	49	-1	0	0	0	0	1528	0.0204
113.7	1	4	21	0	1	1	31.52	1880	3	26	1540	1	2287	0	0	0	0.963
0	0	0	84	0	0	0	0	1426	1	92	1462	0	0	0	0	0	0.1075
0	0	0	63	0	0	0	0	1932	2	44	1468	0	1538	0	0	0	0.3778
0	0	0	60	1093	0	0	0	1446	2	48	-1	0	0	0	0	1426	0.5625
0	0	0	61	0	0	0	0	1750	3	29	1385	0	0	0	0	0	0.4643
0	0	0	84	0	0	0	0	1842	2	47	1487	0	0	0	0	0	0.1042
168.9	0	0	48	1262	0	0	0	1372	2	48	0	0	0	0	0	1511	0.8333
0	0	0	74	1201	0	0	0	1884	1	94	-1	0	0	0	0	1539	0.2708
0	0	0	83	0	0	0	0	1349	3	26	1372	0	0	0	0	0	0.08
289.2	0	0	14	0	2	2	134.3	1880	3	26	1528	0	743.8	0	0	0	0.8519
60.65	0	5	23	1198	1	1	21.42	1342	2	49	0	0	0	0	0	1555	0.9583
0	0	0	83	1101	0	0	0	1981	1	94	-1	0	0	0	0	1447	0.117
42.69	0	0	62	0	0	0	0	1335	1	92	1533	0	0	0	0	0	0.4505
228.5	0	3	34	1299	1	1	65.01	1372	2	47	-1	0	0	0	0	1579	0.6667
528.6	0	2	20	0	2	2	19.5	1392	2	45	1445	0	0	0	0	0	0.4348
124.4	0	10	76	1235	0	0	0	1370	3	28	-1	0	0	0	0	1456	0.2857
75	0	1	30	0	1	1	24.24	1374	3	27	1465	0	0	0	0	0	0.6154
78.99	0	0	36	1293	0	0	0	1816	2	42	-1	0	3928	0	0	1597	0.9778
208.8	0	2	40	0	0	0	0	1438	3	26	1493	0	0	0	0	0	0.9231
78	0	0	27	0	1	1	26.16	1326	1	84	1592	0	0	0	0	0	0.7262
0	0	0	92	0	0	0	0	1880	3	26	1474	0	0	0	0	0	0
200	0	0	19	1396	2	1	4.816	1774	3	27	-1	0	0	0	0	1519	0.0357
0	0	0	92	0	0	0	0	1885	3	29	1490	0	0	0	0	0	0
509.5	1	0	1	0	5	2	186.9	1685	3	24	2113	1	1810	0	0	0	1
187.4	0	0	29	1397	1	1	21.36	1393	3	28	-1	0	0	0	0	1448	0.75
383.5	0	5	5	1033	4	1	258.4	1868	1	90	-1	0	853	0	0	1508	0.7143
398.4	0	3	6	1475	5	1	112.3	1344	3	28	-1	0	203.1	0	77.6	1470	0.9259
121.1	0	1	22	1469	2	1	129.1	1431	2	47	-1	0	0	0	0	1495	0.5306
151.1	1	6	7	0	3	2	14.04	1191	3	27	1388	0	1272	0	0	0	0.6538
424.6	1	5	7	0	4	1	48.94	1388	1	94	1500	0	0	0	0	0	1
1028	2	15	1	1632	9	2	235.8	1912	2	46	-1	0	4906	1	0	1525	0.9787
0.8371	0	0	56	1238	0	0	0	1346	3	30	-1	0	580.5	0	0	1459	0.6207
108.1	0	0	67	0	0	0	0	1775	2	44	1410	0	0	0	0	0	0.3556
223.6	0	0	81	0	0	0	0	1972	2	44	1583	0	0	0	0	0	0.1333
100	0	0	40	1138	1	1	12.19	1377	3	27	-1	0	0	0	0	1497	0.1923
0	0	0	74	0	0	0	0	1832	3	26	1505	0	0	0	0	0	0.2143
167.1	0	0	35	0	1	1	3.188	1866	2	47	1519	0	0	0	0	0	0.375
540.7	0	3	15	0	2	1	98.14	1359	2	45	1500	0	0	0	0	0	0.913
166.7	0	5	21	0	1	1	30.28	1379	3	26	1404	0	3310	0	51.95	0	0.8077
542.9	2	4	4	0	4	2	188.5	1996	1	95	1522	0	830.2	0	0	0	0.9583
609.8	2	4	14	0	2	1	184.7	1793	2	47	1502	1	1154	0	0	0	0.8298
0	0	0	74	0	0	0	0	1975	1	98	1519	0	0	0	0	0	0.2887
160.6	0	0	23	0	1	1	41.33	1399	2	44	1524	0	0	0	178	0	0.9348
0	0	0	61	1282	0	0	0	1322	3	27	-1	0	0	0	0	1506	0.4444
22.95	0	0	46	1293	1	1	19.53	1395	3	27	-1	0	0	0	0	1545	0.1111
0	0	0	69	0	0	0	0	1382	3	23	1382	0	0	0	0	0	0
49.14	0	12	41	0	0	0	0	1891	3	24	1394	0	2289	0	0	0	0.8462
59.42	0	0	35	0	1	1	26.88	1830	2	48	1499	0	0	0	0	0	0.2083
0	0	0	87	1554	0	0	0	1380	3	30	-1	0	0	0	0	1470	0
440.7	1	2	8	0	3	2	136.9	1359	3	25	1442	1	0	0	0	0	0.8
61	0	0	34	1240	1	1	6.211	1820	2	43	-1	0	0	0	0	1492	0.119
328.4	1	0	26	1042	1	1	149.7	1771	3	26	-1	0	2151	0	6.563	1502	0.5926
620.3	1	3	8	1195	4	1	83.14	1378	2	46	-1	1	0	0	0	1532	0.8511
256	1	3	25	0	1	1	62.94	1353	1	92	1513	0	199.4	0	0	0	0.8172
0	0	0	65	0	0	0	0	1449	3	29	1539	0	0	0	0	0	0.5862
717.7	1	7	4	0	6	1	86.65	1376	3	29	1486	0	442.9	0	0	0	0.7667
100	0	0	71	1308	0	0	0	1368	3	28	-1	0	0	0	0	1443	0.4286
43	0	0	86	0	0	0	0	1363	3	28	1372	0	0	0	0	0	0.037
102.7	0	0	42	0	1	1	3.251	1886	3	26	1471	0	0	0	0	0	0.037
0	0	0	96	1306	0	0	0	1370	2	47	-1	0	0	0	0	1485	0
0	0	4	44	0	0	0	0	1893	2	44	1500	0	7012	0	0	0	0.8182
183.2	1	5	24	0	1	1	38.73	1213	3	30	1483	0	0	0	0	0	0.8621
0	0	0	68	0	0	0	0	1912	2	45	1480	0	0	0	0	0	0.3958
37.73	0	0	50	0	0	0	0	1371	3	25	1495	1	0	0	0	0	0.84
409.3	0	6	14	0	2	1	28.87	1453	2	49	1519	1	0	0	0	0	0.9167
100	0	0	45	1653	1	1	6.368	1403	1	98	-1	0	0	0	0	1424	0.2371
0	0	0	87	0	0	0	0	1907	2	48	1500	0	0	0	0	0	0.1224
87.99	0	2	54	1138	0	0	0	1354	3	30	-1	0	0	0	0	1484	0.8621
0	0	0	94	1123	0	0	0	1398	3	25	-1	0	0	0	0	1510	0
886.5	2	1	1	0	7	2	55.74	1383	3	27	1445	2	0	0	0	0	0.9615
23.18	0	4	44	0	0	0	0	1342	3	26	1510	2	0	0	0	0	0.963
722.4	1	0	2	1320	5	1	97.43	1296	1	97	-1	0	0	0	0	1467	0.6875
550.8	2	0	2	0	5	1	52.67	1354	3	26	1382	0	347.3	0	0	0	0.88
3.37	1	1	37	0	1	1	5.271	1836	3	28	1512	1	2338	0	0	0	0.4483
157.2	0	0	32	1341	1	1	7.599	1339	2	47	-1	0	0	0	0	1554	0.4894
55.55	0	0	53	1086	0	0	0	1293	2	49	-1	1	0	0	0	1491	0.6122
43	0	0	41	0	1	1	12.36	1415	1	96	1491	0	0	0	0	0	0.3125
275.6	0	0	6	1664	3	1	33.72	1390	3	27	-1	3	0	0	0	1526	0.5556
75	1	3	22	1273	1	1	15.29	1785	3	29	-1	0	5830	0	0	1570	0.8571
255.1	1	1	5	1758	4	2	57.2	1358	3	28	-1	0	209.5	0	0	1571	0.8929
284.4	2	4	8	1096	3	1	138.7	1881	2	48	-1	0	4149	0	0	1511	0.9167
0	0	0	69	982	0	0	0	1389	1	94	-1	0	0	0	0	1470	0.3333
162.1	0	0	35	0	1	1	9.456	1430	2	48	1441	0	0	0	0	0	0.3191
0	0	0	94	0	0	0	0	1922	1	93	1497	0	0	0	0	0	0.0105
100	0	0	73	0	0	0	0	1791	3	28	1510	0	4577	0	0	0	0.2857
139.2	0	3	27	0	1	1	4.728	1944	3	26	1500	1	4082	0	0	0	0.8077
97.62	0	3	28	1128	1	1	55.66	1437	3	28	-1	0	0	0	0	1502	0.6296
411.3	1	7	3	1358	4	1	83.79	1902	1	91	-1	0	7847	0	0	1591	0.8913
98.04	0	0	71	0	0	0	0	1772	3	28	1416	0	0	0	0	0	0.1429
99.77	0	3	62	0	0	0	0	1891	3	27	1550	0	2224	0	0	0	0.4815
60.63	0	0	86	0	0	0	0	1390	3	28	1349	0	0	0	0	0	0.0714
486.7	0	9	30	1000	0	0	0	1927	3	32	-1	0	3869	0	0	1500	0.9677
37.94	0	0	59	0	0	0	0	1808	3	26	1509	0	0	0	0	0	0.44
55.03	0	0	97	0	0	0	0	1842	3	28	1505	0	0	0	0	0	0
0	0	3	52	1104	0	0	0	1377	3	26	-1	1	0	0	0	1488	0.7308
0	0	0	82	0	0	0	0	1775	3	27	1494	0	0	0	0	0	0.1111
20.43	0	0	62	1367	0	0	0	1432	1	97	-1	0	0	0	0	1520	0.5758
0	0	0	94	1119	0	0	0	1365	1	96	-1	0	0	0	0	1482	0.0312
565.3	1	3	3	1000	4	1	297.8	2006	1	16	-1	1	6433	0	0	1500	1
564.3	2	2	3	1633	5	3	36.84	1330	3	26	-1	0	0	0	0	1653	1
380.1	1	4	7	0	3	1	35.67	1384	3	24	1497	1	0	0	0	0	0.9167
0	0	0	78	0	0	0	0	1400	1	92	1728	0	0	0	0	0	0.1739
207.6	0	0	17	0	2	1	126.6	1929	1	95	1516	0	0	0	0	0	0.8125
393.1	0	7	12	1301	2	1	101.1	1858	3	27	-1	0	6110	0	0	1547	0.8889
651.8	0	1	3	0	6	1	75.02	1389	1	90	1497	0	0	0	0	0	0.8602
0	0	0	47	1164	0	0	0	1387	2	47	-1	0	0	0	0	1473	0.8298
168.6	0	0	70	0	0	0	0	1884	2	44	1501	0	0	0	0	0	0.2766
0	0	0	76	1272	0	0	0	1445	3	26	-1	0	0	0	0	1512	0.2692
0	0	0	75	1525	0	0	0	1270	2	45	-1	0	0	0	0	1503	0.1915
203	0	7	56	1101	0	0	0	1246	3	27	-1	1	0	0	0	1479	0.7308
228	1	1	18	0	2	1	11.46	1885	1	88	1499	0	0	0	0	0	0.4615
217.5	1	6	19	1000	2	2	9.198	1863	2	48	-1	0	1879	0	0	1500	0.5745
42.57	0	0	97	0	0	0	0	1424	2	49	1546	0	0	0	0	0	0.0204
0	0	0	44	1151	0	0	0	1710	3	31	-1	0	0	0	0	1396	0.8065
0	0	0	91	1185	0	0	0	1341	3	28	-1	0	0	0	0	1419	0
0	0	0	73	0	0	0	0	1891	3	29	1471	0	0	0	0	0	0.2143
0	0	0	91	1257	0	0	0	1405	3	27	-1	0	0	0	0	1517	0
0	0	0	88	1000	0	0	0	1390	2	46	0	0	0	0	0	1500	0.0638
169.8	0	0	39	1244	1	1	10.46	1383	3	28	-1	0	0	0	0	1522	0.2857
0	0	0	90	1000	0	0	0	1886	2	46	-1	0	0	0	0	1500	0.0425
159.4	0	0	22	0	1	1	2.078	1435	1	93	1497	0	0	0	0	0	0.9167
0	0	0	78	1339	0	0	0	1380	3	26	-1	0	0	0	0	1533	0.0769
0	0	0	95	0	0	0	0	1307	2	47	1473	0	0	0	0	0	0
0	0	1	61	1224	0	0	0	1397	3	27	-1	0	0	0	0	1392	0.4815
25.63	0	7	63	0	0	0	0	1870	3	28	1500	0	221	0	0	0	0.5357
303.9	1	0	12	0	3	1	24.92	2064	1	94	1529	0	0	0	0	0	0.299
122	0	1	32	0	1	1	26.36	1962	1	88	1518	0	0	0	0	0	0.3736
12.37	0	0	62	0	0	0	0	1823	3	27	1500	0	0	0	0	0	0.5185
0	0	0	69	1000	0	0	0	1353	3	27	-1	0	0	0	0	1500	0.2857
100	0	0	81	0	0	0	0	1322	3	29	1442	0	0	0	0	0	0.1071
0	0	0	61	1170	0	0	0	1364	1	98	-1	0	0	0	0	1505	0.5714
0	0	0	76	0	0	0	0	915	1	50	1500	0	393.7	0	0	0	0.2041
571.7	1	8	3	0	4	2	27.97	1450	3	27	1500	0	0	0	0	0	0.9615
118.6	1	0	14	0	3	2	43.8	1368	3	28	1447	1	0	0	0	0	0.2069
0	0	0	45	0	0	0	0	1928	1	84	1500	0	2130	0	0	0	0.7528
30.21	0	0	66	0	0	0	0	1801	1	85	1516	0	0	0	0	0	0.3333
18.84	0	0	71	0	0	0	0	1411	1	94	1510	0	0	0	0	0	0.3191
33.5	0	0	64	1087	0	0	0	1895	2	48	-1	0	1395	0	0	1451	0.4468
58.07	0	0	40	0	0	0	0	1752	2	44	1500	0	0	0	0	0	0.7045
106.6	0	1	59	0	0	0	0	1367	1	95	1485	0	0	0	0	0	0.5368
0	0	0	94	0	0	0	0	1259	3	26	1415	0	0	0	0	0	0
46.07	0	1	52	1085	0	0	0	1924	3	24	-1	2	2135	0	0	1501	0.52
0	0	0	87	1217	0	0	0	1278	3	26	-1	0	0	0	0	1514	0
100	0	0	43	0	1	1	11.76	1532	1	89	1510	0	0	0	0	0	0.3077
0	0	0	52	0	0	0	0	1352	1	93	1520	0	0	0	0	0	0.7097
26.79	0	0	80	0	0	0	0	1380	3	27	1460	0	0	0	0	0	0.1111
0	0	0	75	1017	0	0	0	1444	3	28	-1	0	0	0	0	1502	0.2593
200	0	0	36	0	1	1	25.75	1395	3	28	1479	0	0	0	0	0	0.2222
58.48	0	0	85	988	0	0	0	1286	3	28	-1	0	0	0	0	1479	0.1071
72	0	0	74	0	0	0	0	1453	3	26	1467	0	0	0	0	0	0.16
